timestamp,ax,ay,az,gx,gy,gz
1403636579859796377,8.213069375,-0.3840937916666667,-2.606934458333333,-0.07120943348136866,-0.1075122819228507,0.0013962634015954637
1403636579908422262,8.245758208333333,-0.40861041666666664,-2.672312125,-0.06562437987498679,-0.12147491593880534,0.009773843811168246
1403636579908595838,8.115002875,-0.44129925,-2.778550833333333,-0.06283185307179587,-0.13055062804917586,0.01815142422074103
1403636579908757778,8.025108583333333,-0.4903325,-2.8847895416666667,-0.05864306286700947,-0.1319468914507713,0.031415926535897934
1403636579908848518,8.000591958333333,-0.4494714583333333,-2.982856041666666,-0.04817108735504349,-0.1466076571675237,0.047472955654245766
1403636579909081240,7.959730916666666,-0.43312704166666666,-3.0890947499999997,-0.04049163864626844,-0.1605702911834783,0.06422811647339133
1403636579909167834,7.976075333333333,-0.40861041666666664,-3.18716125,-0.04049163864626844,-0.16755160819145562,0.07330382858376185
1403636579909332729,7.984247541666667,-0.40861041666666664,-3.2443667083333327,-0.04328416544945937,-0.17662732030182612,0.0767944870877505
1403636579909462082,7.967903124999999,-0.367749375,-3.268883333333333,-0.04468042885105484,-0.18919369091618532,0.08237954069413235
1403636579909506785,8.016936375,-0.53936575,-3.211677875,-0.04537856055185257,-0.20106192982974677,0.07400196028455958
1403636579909596191,8.164036124999999,-0.5720545833333333,-3.195333458333333,-0.039095375244672985,-0.21362830044410594,0.07120943348136866
1403636579959310386,8.302963666666667,-0.612915625,-3.170816833333333,-0.032812189937493394,-0.22270401255447644,0.06492624817418906
1403636579959348743,8.466407833333333,-0.6782932916666666,-3.1054391666666663,-0.02024581932313422,-0.2303834612632515,0.06073745796940267
1403636579959442476,8.629852,-0.5965712083333333,-3.0890947499999997,-0.010471975511965976,-0.2324778563656447,0.0614355896702004
1403636579959476991,8.695229666666666,-0.4903325,-3.0482337083333335,-0.0013962634015954637,-0.2331759880664424,0.06422811647339133
1403636579959781920,8.744262916666667,-0.465815875,-3.0318892916666664,0.00767944870877505,-0.22759093446006054,0.06492624817418906
1403636579959862770,8.760607333333333,-0.3759215833333333,-3.0482337083333335,0.00767944870877505,-0.22689280275926282,0.06911503837897544
1403636579959900465,8.687057458333333,-0.35957716666666667,-3.0727503333333335,0.00767944870877505,-0.2199114857512855,0.08168140899333462
1403636579960025379,8.638024208333333,-0.35140495833333335,-3.1299557916666663,0.004886921905584123,-0.21642082724729686,0.08936085770210968
1403636579960196086,8.621679791666667,-0.21247741666666667,-3.178989041666666,-0.0020943951023931952,-0.21851522234969004,0.10122909661567112
1403636579960285443,8.597163166666666,-0.122583125,-3.178989041666666,-0.00767944870877505,-0.2115339053417127,0.10611601852125524
1403636580008400783,8.580818749999999,-0.07354987499999999,-3.195333458333333,-0.02024581932313422,-0.21013764194011728,0.1075122819228507
1403636580008472937,8.588990958333333,-0.122583125,-3.2852277500000002,-0.029321531433504733,-0.2115339053417127,0.11100294042683936
1403636580008603419,8.523613291666665,-0.196133,-3.268883333333333,-0.03839724354387525,-0.20385445663293766,0.11379546723003027
1403636580008687937,8.499096666666667,-0.32688833333333334,-3.2280222916666665,-0.04049163864626844,-0.1954768762233649,0.12147491593880534
1403636580008851250,8.556302125,-0.53936575,-3.2361945,-0.033510321638291124,-0.19757127132575814,0.13892820845874865
1403636580008939377,8.523613291666665,-0.6864655000000001,-3.211677875,-0.020943951023931952,-0.18779742751458986,0.15219271077390556
1403636580009026144,8.580818749999999,-0.8499096666666667,-3.2361945,-0.004886921905584123,-0.18011797880581482,0.1626646862858715
1403636580009115171,8.638024208333333,-0.8662540833333333,-3.2361945,0.009773843811168246,-0.17383479349863523,0.1689478715930511
1403636580009203178,8.638024208333333,-0.8662540833333333,-3.219850083333333,0.024434609527920613,-0.1605702911834783,0.16964600329384885
1403636580009293088,8.670713041666666,-0.8253930416666666,-3.2280222916666665,0.032812189937493394,-0.1445132620651305,0.16824973989225336
1403636580069823844,8.744262916666667,-0.53936575,-3.317916583333333,0.039095375244672985,-0.13683381335635544,0.15498523757709648
1403636580069869554,8.809640583333332,-0.367749375,-3.3832942499999996,0.039095375244672985,-0.13124875974997358,0.13962634015954636
1403636580069903701,8.899534874999999,-0.17978858333333333,-3.3751220416666667,0.03420845333908886,-0.12147491593880534,0.13543754995475996
1403636580069937088,8.97308475,0.016344416666666667,-3.3996386666666667,0.017453292519943295,-0.12356931104119852,0.12985249634837812
1403636580069969994,9.030290208333332,0.10623870833333333,-3.4241552916666667,0.003490658503988659,-0.1270599695451872,0.12636183784438945
1403636580070425006,9.193734375,0.13075533333333333,-3.391466458333333,-0.013962634015954637,-0.12775810124598494,0.12217304763960307
1403636580070743273,9.422556208333333,0.16344416666666667,-3.391466458333333,-0.027925268031909273,-0.12985249634837812,0.1165879940332212
1403636580070782058,9.528794916666666,0.024516625,-3.3506054166666663,-0.03700098014227979,-0.12426744274199628,0.1075122819228507
1403636580071047288,9.626861416666666,-0.057205458333333334,-3.3506054166666663,-0.04328416544945937,-0.12356931104119852,0.09494591130849153
1403636580071301882,9.692239083333332,-0.057205458333333334,-3.366949833333333,-0.04328416544945937,-0.11728612573401893,0.09215338450530061
1403636580112663126,9.586000375,-0.220649625,-3.342433208333333,-0.041887902047863905,-0.11379546723003027,0.09215338450530061
1403636580112701438,9.553311541666666,-0.367749375,-3.391466458333333,-0.03420845333908886,-0.11030480872604163,0.0991347015132779
1403636580112740780,9.381695166666667,-0.43312704166666666,-3.415983083333333,-0.02583087292951608,-0.11100294042683936,0.12356931104119852
1403636580112775505,9.324489708333333,-0.4985047083333333,-3.415983083333333,-0.013962634015954637,-0.10821041362364843,0.14381513036433274
1403636580112809814,9.398039583333333,-0.6456044583333332,-3.489532958333333,0.0020943951023931952,-0.09843656981248018,0.1668534764906579
1403636580112838881,9.422556208333333,-0.6701210833333332,-3.6529771249999996,0.011868238913561441,-0.08936085770210968,0.182212373908208
1403636580112907445,9.389867375,-0.6456044583333332,-3.77556025,0.023736477827122883,-0.07330382858376185,0.19268434942017396
1403636580113023175,9.36535075,-0.63743225,-3.832765708333333,0.029321531433504733,-0.06283185307179587,0.19687313962496036
1403636580113058915,9.308145291666667,-0.5230213333333333,-3.8491101249999997,0.029321531433504733,-0.05794493116621174,0.19338248112097173
1403636580113093081,9.218250999999999,-0.5066769166666666,-3.881798958333333,0.0307177948351002,-0.050963614158234416,0.18430676901060122
1403636580159305398,9.242767624999999,-0.4985047083333333,-3.955348833333333,0.023038346126325153,-0.05026548245743669,0.17523105690023066
1403636580159342582,9.36535075,-0.43312704166666666,-3.9880376666666666,0.02024581932313422,-0.05235987755982988,0.16336281798666924
1403636580159432010,9.398039583333333,-0.3840937916666667,-3.898143375,0.023038346126325153,-0.050963614158234416,0.15428710587629874
1403636580159577018,9.479761666666667,-0.3759215833333333,-3.8654545416666664,0.017453292519943295,-0.05375614096142535,0.14590952546672595
1403636580159670029,9.561483749999999,-0.3840937916666667,-3.7919046666666665,0.010471975511965976,-0.05166174585903216,0.13334315485236678
1403636580159706973,9.610517,-0.4004382083333333,-3.702010375,0.003490658503988659,-0.05585053606381855,0.12566370614359174
1403636580159744063,9.659550249999999,-0.48216029166666663,-3.5549106249999998,0.006981317007977318,-0.059341194567807204,0.11519173063162574
1403636580159774270,9.749444541666666,-0.4494714583333333,-3.530394,0.00767944870877505,-0.06073745796940267,0.11309733552923257
1403636580159864763,9.773961166666666,-0.3759215833333333,-3.505877375,0.013962634015954637,-0.05864306286700947,0.1165879940332212
1403636580159953124,9.855683249999998,-0.220649625,-3.587599458333333,0.016755160819145562,-0.05585053606381855,0.124965574442794
1403636580209305239,9.929233125,-0.08989429166666667,-3.6856659583333333,0.01117010721276371,-0.05026548245743669,0.12985249634837812
1403636580209406168,9.651378041666666,-0.269682875,-3.5549106249999998,0.008377580409572781,-0.05166174585903216,0.12775810124598494
1403636580209494807,9.561483749999999,-0.4985047083333333,-3.3832942499999996,0.013962634015954637,-0.06981317007977318,0.12566370614359174
1403636580209532491,9.635033625,-0.5883989999999999,-3.5957716666666664,0.025132741228718346,-0.0747000919853573,0.1291543646475804
1403636580209566837,9.757616749999999,-0.416782625,-3.8164212916666664,0.033510321638291124,-0.07609635538695278,0.11588986233242347
1403636580209652799,9.880199875,-0.3105439166666667,-3.9390044166666667,0.028623399732707,-0.06492624817418906,0.09634217471008698
1403636580209688623,9.757616749999999,-0.26151066666666667,-3.947176625,0.01884955592153876,-0.05445427266222308,0.08866272600131193
1403636580209724487,9.545139333333333,-0.3840937916666667,-3.87362675,0.014660765716752367,-0.0635299847725936,0.07749261878854824
1403636580209814593,9.7085835,-0.4739880833333333,-3.898143375,0.0041887902047863905,-0.06422811647339133,0.056548667764616284
1403636580209851205,9.765788958333333,-0.4903325,-4.004382083333333,-0.0027925268031909274,-0.07539822368615504,0.039793506945470715
1403636580259442746,9.782133375,-0.5557101666666666,-3.955348833333333,-0.005585053606381855,-0.08168140899333462,0.030019663134302467
1403636580259480114,9.888372083333332,-0.63743225,-3.955348833333333,-0.00767944870877505,-0.07819075048934597,0.027925268031909273
1403636580259517452,9.888372083333332,-0.6047434166666666,-3.92266,-0.00767944870877505,-0.08028514559173915,0.033510321638291124
1403636580259609475,9.970094166666666,-0.5720545833333333,-3.8899711666666663,-0.0041887902047863905,-0.08447393579652555,0.041887902047863905
1403636580259645381,9.994610791666668,-0.6537766666666667,-3.8164212916666664,-0.0020943951023931952,-0.07330382858376185,0.056548667764616284
1403636580259678411,9.880199875,-0.7109821249999999,-3.77556025,-0.0027925268031909274,-0.07819075048934597,0.06702064327658225
1403636580259765742,9.839338833333333,-0.661948875,-3.759215833333333,0.004886921905584123,-0.07888888219014369,0.07190756518216637
1403636580259800983,9.724927916666667,-0.6292600416666666,-3.751043625,0.01117010721276371,-0.08098327729253688,0.07120943348136866
1403636580259884915,9.790305583333332,-0.5230213333333333,-3.8164212916666664,0.010471975511965976,-0.09285151620609833,0.06911503837897544
1403636580259917975,9.822994416666667,-0.392266,-3.881798958333333,0.006283185307179587,-0.09494591130849153,0.060039326268604934
1403636580309296888,9.765788958333333,-0.416782625,-3.9635210416666666,0.0027925268031909274,-0.0942477796076938,0.05026548245743669
1403636580309474568,9.872027666666666,-0.40861041666666664,-4.053415333333333,0.0027925268031909274,-0.10053096491487339,0.039793506945470715
1403636580309509542,9.782133375,-0.4004382083333333,-4.110620791666666,-0.0027925268031909274,-0.09983283321407566,0.024434609527920613
1403636580310289975,9.765788958333333,-0.42495483333333334,-4.175998458333333,-0.010471975511965976,-0.1075122819228507,0.006981317007977318
1403636580310332471,9.831166624999998,-0.318716125,-4.249548333333333,-0.014660765716752367,-0.12147491593880534,-0.00767944870877505
1403636580310368275,9.790305583333332,-0.29419949999999995,-4.257720541666666,-0.017453292519943295,-0.12566370614359174,-0.01884955592153876
1403636580310454700,9.765788958333333,-0.318716125,-4.306753791666666,-0.020943951023931952,-0.13753194505715316,-0.033510321638291124
1403636580310518708,9.782133375,-0.35140495833333335,-4.3312704166666665,-0.02722713633111154,-0.14381513036433274,-0.0439822971502571
1403636580310556181,9.692239083333332,-0.34323275000000003,-4.225031708333333,-0.02722713633111154,-0.15428710587629874,-0.04677482395344803
1403636580310588937,9.635033625,-0.45764366666666667,-4.175998458333333,-0.02024581932313422,-0.1556833692778942,-0.04258603374866164
1403636580359379413,9.545139333333333,-0.5148491249999999,-4.069759749999999,-0.009075712110370514,-0.15987215948268058,-0.032812189937493394
1403636580359417496,9.389867375,-0.5802267916666666,-3.979865458333333,0.0006981317007977319,-0.1759291886010284,-0.016057029118347832
1403636580359452740,9.332661916666666,-0.6701210833333332,-3.906315583333333,0.013264502315156905,-0.18570303241219666,0.010471975511965976
1403636580359483127,9.340834124999999,-0.7191543333333333,-3.87362675,0.030019663134302467,-0.1954768762233649,0.028623399732707
1403636580359534086,9.373522958333332,-0.7518431666666666,-3.8491101249999997,0.04258603374866164,-0.19687313962496036,0.04468042885105484
1403636580359569676,9.569655958333334,-0.6537766666666667,-3.906315583333333,0.05026548245743669,-0.19687313962496036,0.06073745796940267
1403636580359605556,9.684066875,-0.48216029166666663,-3.9880376666666666,0.05794493116621174,-0.20036379812894903,0.06911503837897544
1403636580359639567,9.684066875,-0.34323275000000003,-4.020726499999999,0.05864306286700947,-0.19757127132575814,0.07958701389094143
1403636580359740455,9.684066875,-0.29419949999999995,-4.0125542916666666,0.0439822971502571,-0.20245819323134223,0.09145525280450287
1403636580359775252,9.684066875,-0.23699404166666665,-4.020726499999999,0.03420845333908886,-0.210835773640915,0.09704030641088471
1403636580409318269,9.716755708333332,-0.17978858333333333,-4.028898708333333,0.02234021442552742,-0.22759093446006054,0.09564404300928926
1403636580409459980,9.790305583333332,-0.20430520833333332,-4.045243125,0.010471975511965976,-0.23527038316883564,0.08936085770210968
1403636580409496247,9.896544291666666,-0.20430520833333332,-4.110620791666666,0.0006981317007977319,-0.24504422698000386,0.0747000919853573
1403636580409584292,10.019127416666667,-0.17161637500000002,-4.1024485833333335,-0.010471975511965976,-0.25761059759436306,0.05794493116621174
1403636580409638213,10.068160666666666,-0.220649625,-4.126965208333333,-0.016755160819145562,-0.2645919146023404,0.03420845333908886
1403636580409695736,10.084505083333333,-0.22882183333333334,-4.110620791666666,-0.023038346126325153,-0.2708750999095199,0.019547687622336492
1403636580409731037,10.068160666666666,-0.24516625,-4.045243125,-0.025132741228718346,-0.2827433388230814,0.006283185307179587
1403636580409766785,10.027299625,-0.3350605416666666,-4.0615875416666665,-0.023736477827122883,-0.29251718263424964,0.0006981317007977319
1403636580409865920,10.084505083333333,-0.43312704166666666,-4.135137416666667,-0.016057029118347832,-0.3029891581462156,0.0006981317007977319
1403636580409899623,10.166227166666665,-0.4494714583333333,-4.159654041666666,-0.008377580409572781,-0.3134611336581816,0.01117010721276371
1403636580459374378,10.141710541666667,-0.5148491249999999,-4.233203916666667,0.004886921905584123,-0.31555552876057474,0.01815142422074103
1403636580459464280,10.223432625,-0.53936575,-4.314926,0.008377580409572781,-0.31974431896536115,0.02722713633111154
1403636580459555280,10.313326916666666,-0.4985047083333333,-4.4129925,0.019547687622336492,-0.3225368457685521,0.04049163864626844
1403636580459647498,10.305154708333331,-0.5883989999999999,-4.4211647083333325,0.020943951023931952,-0.3225368457685521,0.04537856055185257
1403636580459684378,10.452254458333334,-0.612915625,-4.494714583333333,0.025132741228718346,-0.3267256359733385,0.04956735075663895
1403636580459742073,10.484943291666665,-0.5148491249999999,-4.4701979583333324,0.023736477827122883,-0.3309144261781249,0.06073745796940267
1403636580459831276,10.550320958333334,-0.5311935416666667,-4.519231208333333,0.023736477827122883,-0.3309144261781249,0.07190756518216637
1403636580459866961,10.672904083333334,-0.44129925,-4.5519200416666665,0.020943951023931952,-0.33300882128051806,0.08098327729253688
1403636580459924588,10.836348249999999,-0.3350605416666666,-4.511059,0.013264502315156905,-0.3364994797845067,0.0942477796076938
1403636580459960299,10.893553708333332,-0.32688833333333334,-4.5519200416666665,0.006981317007977318,-0.3344050846821135,0.10053096491487339
1403636580508746388,10.999792416666665,-0.35957716666666667,-4.568264458333333,-0.0027925268031909274,-0.3274237676741362,0.09773843811168245
1403636580508796072,11.073342291666666,-0.367749375,-4.617297708333333,-0.009075712110370514,-0.3225368457685521,0.09215338450530061
1403636580508830324,11.03248125,-0.35957716666666667,-4.584608875,-0.013264502315156905,-0.3204424506661589,0.08447393579652555
1403636580508986959,11.048825666666666,-0.3840937916666667,-4.699019791666666,-0.0153588974175501,-0.3162536604613725,0.07120943348136866
1403636580509299433,11.106031125,-0.3105439166666667,-4.748053041666666,-0.014660765716752367,-0.3239331091701475,0.06841690667817772
1403636580509333790,11.179580999999999,-0.318716125,-4.8216029166666665,-0.012566370614359173,-0.32812189937493397,0.06213372137099814
1403636580509488054,11.42474725,-0.3840937916666667,-4.95235825,-0.016755160819145562,-0.3274237676741362,0.05585053606381855
1403636580509638467,11.588191416666666,-0.3840937916666667,-5.017735916666667,-0.010471975511965976,-0.3323106895797203,0.05864306286700947
1403636580509882531,11.710774541666666,-0.465815875,-5.083113583333333,0.0041887902047863905,-0.3295181627765294,0.06283185307179587
1403636580509917945,11.898735333333333,-0.5883989999999999,-5.173007875,0.016755160819145562,-0.3232349774693498,0.07609635538695278
1403636580559585470,12.103040541666665,-0.5066769166666666,-5.279246583333333,0.0307177948351002,-0.3113667385557884,0.09773843811168245
1403636580559623011,12.127557166666666,-0.4903325,-5.336452041666667,0.046076692252650306,-0.3057816849494065,0.11868238913561441
1403636580559661256,12.119384958333333,-0.48216029166666663,-5.410001916666666,0.050963614158234416,-0.29042278753185646,0.13683381335635544
1403636580559691139,12.176590416666667,-0.4004382083333333,-5.459035166666666,0.056548667764616284,-0.2792526803190927,0.14800392056911915
1403636580559758414,12.119384958333333,-0.2778550833333333,-5.532585041666667,0.05166174585903216,-0.2694788365079245,0.15009831567151233
1403636580559793372,12.078523916666667,-0.29419949999999995,-5.565273875,0.047472955654245766,-0.25970499269675623,0.14521139376592823
1403636580559857113,12.094868333333332,-0.2778550833333333,-5.622479333333334,0.04049163864626844,-0.24923301718479024,0.13124875974997358
1403636580559903414,11.996801833333333,-0.3105439166666667,-5.638823749999999,0.03490658503988659,-0.23457225146803787,0.1228711793404008
1403636580559939045,12.01314625,-0.367749375,-5.614307125,0.029321531433504733,-0.21572269554649914,0.1117010721276371
1403636580559973113,11.988629624999998,-0.4004382083333333,-5.679684791666666,0.023736477827122883,-0.1996656664281513,0.09983283321407566
1403636580608554108,11.955940791666666,-0.416782625,-5.622479333333334,0.028623399732707,-0.18430676901060122,0.09564404300928926
1403636580608638285,12.004974041666665,-0.4739880833333333,-5.597962708333332,0.032812189937493394,-0.16615534478986016,0.09145525280450287
1403636580608730830,12.086696124999998,-0.563882375,-5.622479333333334,0.033510321638291124,-0.1466076571675237,0.08936085770210968
1403636580608889465,12.168418208333332,-0.563882375,-5.6306515416666665,0.04677482395344803,-0.1361356816555577,0.09075712110370514
1403636580609046856,12.241968083333333,-0.6047434166666666,-5.597962708333332,0.057246799465414,-0.12007865253720987,0.09704030641088471
1403636580609135706,12.372723416666666,-0.5802267916666666,-5.597962708333332,0.06492624817418906,-0.10332349171806432,0.10262536001726656
1403636580609296341,12.397240041666667,-0.48216029166666663,-5.6306515416666665,0.06702064327658225,-0.08656833089891874,0.10890854532444616
1403636580609458958,12.348206791666668,-0.5148491249999999,-5.614307125,0.06632251157578452,-0.06283185307179587,0.11309733552923257
1403636580609617225,12.307345749999998,-0.563882375,-5.622479333333334,0.06632251157578452,-0.04328416544945937,0.11309733552923257
1403636580609703762,12.20927925,-0.4903325,-5.6306515416666665,0.06422811647339133,-0.029321531433504733,0.11588986233242347
1403636580658636058,12.070351708333332,-0.465815875,-5.622479333333334,0.05585053606381855,-0.006981317007977318,0.11030480872604163
1403636580658809415,11.923251958333333,-0.465815875,-5.606134916666666,0.04468042885105484,0.006981317007977318,0.1054178868204575
1403636580658895923,11.825185458333332,-0.4004382083333333,-5.557101666666666,0.03630284844148206,0.021642082724729686,0.09773843811168245
1403636580658987814,11.645396875,-0.43312704166666666,-5.508068416666666,0.023736477827122883,0.03630284844148206,0.09075712110370514
1403636580659226964,11.555502583333332,-0.5557101666666666,-5.450862958333333,0.011868238913561441,0.04817108735504349,0.08098327729253688
1403636580659391231,11.620880249999999,-0.5557101666666666,-5.385485291666667,0.0006981317007977319,0.0635299847725936,0.07260569688296412
1403636580659549521,11.514641541666665,-0.6047434166666666,-5.3201076249999995,-0.0041887902047863905,0.07400196028455958,0.06841690667817772
1403636580659636758,11.547330375,-0.6864655000000001,-5.262902166666666,-0.008377580409572781,0.08168140899333462,0.06632251157578452
1403636580659792826,11.653569083333332,-0.5965712083333333,-5.2710743749999995,-0.013264502315156905,0.09773843811168245,0.06492624817418906
1403636580659947329,11.629052458333332,-0.563882375,-5.1975245,-0.013962634015954637,0.10611601852125524,0.0635299847725936
1403636580709539242,11.629052458333332,-0.4985047083333333,-5.107630208333333,-0.017453292519943295,0.11798425743481668,0.05864306286700947
1403636580709578028,11.686257916666666,-0.4494714583333333,-5.115802416666666,-0.02234021442552742,0.12636183784438945,0.05585053606381855
1403636580709616114,11.645396875,-0.34323275000000003,-5.083113583333333,-0.028623399732707,0.13683381335635544,0.04677482395344803
1403636580709647001,11.539158166666667,-0.318716125,-5.074941374999999,-0.03420845333908886,0.14800392056911915,0.03490658503988659
1403636580709697975,11.481952708333333,-0.26151066666666667,-5.099458,-0.04328416544945937,0.16196655458507375,0.01884955592153876
1403636580709747325,11.343025166666667,-0.11441091666666667,-5.099458,-0.05585053606381855,0.1710422666954443,0.006981317007977318
1403636580709828806,11.204097625,-0.08989429166666667,-5.0912857916666665,-0.06632251157578452,0.18151424220741028,-0.0020943951023931952
1403636580709864588,11.048825666666666,-0.122583125,-5.074941374999999,-0.0767944870877505,0.19338248112097173,-0.010471975511965976
1403636580709899419,10.844520458333331,-0.17161637500000002,-4.993219291666667,-0.08028514559173915,0.1954768762233649,-0.01815142422074103
1403636580709933543,10.738281749999999,-0.29419949999999995,-5.0013914999999995,-0.08307767239493008,0.2059488517353309,-0.027925268031909273
1403636580759533647,10.803659416666665,-0.35957716666666667,-4.985047083333333,-0.08656833089891874,0.20874137853852182,-0.039793506945470715
1403636580759649433,10.754626166666666,-0.34323275000000003,-4.9114972083333335,-0.08447393579652555,0.21362830044410594,-0.041189770347066175
1403636580759740113,10.721937333333331,-0.318716125,-4.788914083333333,-0.08517206749732328,0.22479840765686968,-0.0439822971502571
1403636580759777155,10.762798375,-0.32688833333333334,-4.75622525,-0.08377580409572781,0.2282890661608583,-0.04956735075663895
1403636580759838523,10.885381500000001,-0.24516625,-4.715364208333333,-0.08656833089891874,0.23177972466484695,-0.04956735075663895
1403636580759874335,10.893553708333332,-0.17978858333333333,-4.641814333333333,-0.09145525280450287,0.23457225146803787,-0.046076692252650306
1403636580759908918,10.958931374999999,-0.16344416666666667,-4.625469916666667,-0.09634217471008698,0.23596851486963336,-0.03839724354387525
1403636580759942832,11.016136833333332,-0.122583125,-4.584608875,-0.10611601852125524,0.23596851486963336,-0.032114058236695664
1403636580759977606,11.016136833333332,-0.17161637500000002,-4.543747833333333,-0.1096066770252439,0.23876104167282428,-0.033510321638291124
1403636580760012978,11.03248125,-0.18796079166666665,-4.6009532916666664,-0.12077678423800758,0.24434609527920614,-0.04468042885105484
1403636580809421259,10.942586958333331,-0.196133,-4.658158749999999,-0.13473941825396224,0.249931148885588,-0.05026548245743669
1403636580809555229,10.6892485,-0.2860272916666666,-4.649986541666666,-0.13753194505715316,0.25970499269675623,-0.056548667764616284
1403636580809646695,10.476771083333333,-0.32688833333333334,-4.674503166666667,-0.14032447186034408,0.26878070480712674,-0.05305800926062762
1403636580809739496,10.288810291666666,-0.416782625,-4.699019791666666,-0.13962634015954636,0.2708750999095199,-0.041887902047863905
1403636580809776312,9.978266375,-0.32688833333333334,-4.690847583333333,-0.13823007675795088,0.2757620218151041,-0.03560471674068433
1403636580809818135,9.855683249999998,-0.367749375,-4.682675375,-0.13334315485236678,0.2834414705238791,-0.028623399732707
1403636580809906932,9.831166624999998,-0.3350605416666666,-4.748053041666666,-0.13683381335635544,0.2869321290278678,-0.029321531433504733
1403636580809939767,9.847511041666666,-0.20430520833333332,-4.731708625,-0.14381513036433274,0.2841396022246769,-0.03490658503988659
1403636580810032989,9.872027666666666,-0.3105439166666667,-4.658158749999999,-0.1556833692778942,0.2841396022246769,-0.048869219055841226
1403636580810122376,9.970094166666666,-0.34323275000000003,-4.617297708333333,-0.16824973989225336,0.29042278753185646,-0.06981317007977318
1403636580859355687,10.019127416666667,-0.32688833333333334,-4.5519200416666665,-0.17383479349863523,0.29251718263424964,-0.07260569688296412
1403636580859567848,10.027299625,-0.32688833333333334,-4.429336916666666,-0.17732545200262387,0.29391344603584507,-0.06771877497737998
1403636580859604461,10.125366125,-0.3105439166666667,-4.339442625,-0.18151424220741028,0.3008947630438224,-0.05166174585903216
1403636580859638488,10.231604833333332,-0.29419949999999995,-4.274064958333334,-0.1864011641129944,0.30019663134302466,-0.03490658503988659
1403636580860560796,10.24794925,-0.2533384583333333,-4.184170666666667,-0.19477874452256716,0.3043854215478111,-0.027925268031909273
1403636580860600480,10.182571583333333,-0.220649625,-4.143309625,-0.19896753472735357,0.3113667385557884,-0.032812189937493394
1403636580860690409,10.035471833333334,-0.17978858333333333,-4.135137416666667,-0.20664698343612864,0.325329372571743,-0.04049163864626844
1403636580860761868,9.749444541666666,-0.024516625,-4.077931958333333,-0.2150245638457014,0.33300882128051806,-0.04677482395344803
1403636580860846093,9.496106083333332,0.024516625,-4.077931958333333,-0.22479840765686968,0.3364994797845067,-0.05794493116621174
1403636580860878101,9.210078791666666,0.032688833333333334,-4.0615875416666665,-0.23736477827122882,0.3385938748868999,-0.0747000919853573
1403636580908623817,8.940395916666665,-0.016344416666666667,-4.0615875416666665,-0.24853488548399255,0.3364994797845067,-0.07609635538695278
1403636580908902923,8.719746291666667,-0.14709974999999997,-4.045243125,-0.25202554398798116,0.33719761148530447,-0.07330382858376185
1403636580909131295,8.638024208333333,-0.22882183333333334,-4.053415333333333,-0.2555162024919699,0.3344050846821135,-0.07260569688296412
1403636580909360340,8.482752249999999,-0.2860272916666666,-4.004382083333333,-0.24853488548399255,0.33161255787892263,-0.07260569688296412
